Interval,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0.23563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0.44451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0.38868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0.30594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0.0065084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0.028815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0.1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0.076382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0.012205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0.018661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0.051751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0.19687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0.13365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0.3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0.26414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0.31031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0.18799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0.037162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0.25836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0.52256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0.74501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0.4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0.53493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0.28248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0.31267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0.44727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0.15998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0.19355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0.3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0.52216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0.7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0.44246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0.19874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0.34063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0.21195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0.059101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0.33053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0.58827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0.13493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0.2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0.19371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0.37163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0.17096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0.096635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0.01887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0.32496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0.074009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0.11089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0.17984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0.64206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0.59323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0.70106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0.48084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0.19615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0.25555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0.46317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0.51208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,0.45575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0.52111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0.44134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0.68487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0.47484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0.19441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0.35065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0.61423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0.57674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0.45338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0.55841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0.30547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0.19427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0.056668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0.30348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0.27648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0.44115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0.45312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0.54361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,0.37286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0.070553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0.4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0.18414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0.04382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0.10383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
